datetime,open,high,low,close,volume
2023-12-18 06:00:00,0.3571,14.8,0.3571,12.2053,7676304.4
2023-12-18 06:15:00,12.2054,13.56,11.9199,12.653,2605083.7
2023-12-18 06:30:00,12.6926,13.0664,11.8154,12.2521,1466046.7
2023-12-18 06:45:00,12.2521,12.75,11.9,12.6606,841942.4
2023-12-18 07:00:00,12.6604,14.0,12.5,13.7863,1395247.0
2023-12-18 07:15:00,13.7864,14.63,12.92,14.4688,1826781.0
2023-12-18 07:30:00,14.4656,14.7,13.511,14.3336,1475307.7
2023-12-18 07:45:00,14.3334,15.8,14.3294,15.3402,1990032.0
2023-12-18 08:00:00,15.3402,16.36,15.0348,15.0853,1771957.9
2023-12-18 08:15:00,15.0771,15.6618,14.14,14.5342,1432522.6
2023-12-18 08:30:00,14.5341,15.39,14.1388,14.4017,830160.5
2023-12-18 08:45:00,14.3928,14.8,13.75,14.4327,678500.1
2023-12-18 09:00:00,14.431,14.8435,13.82,13.9042,483264.1
2023-12-18 09:15:00,13.9061,14.4045,13.1062,13.476,817833.6
2023-12-18 09:30:00,13.4719,14.8,13.3546,14.2986,658771.2
2023-12-18 09:45:00,14.2986,14.7,13.55,13.66,452129.8
2023-12-18 10:00:00,13.66,14.8958,13.5,14.388,687677.6
2023-12-18 10:15:00,14.3858,14.6998,13.85,13.933,365970.8
2023-12-18 10:30:00,13.9331,14.2,13.7067,14.17,353444.2
2023-12-18 10:45:00,14.155,14.44,13.9,13.9789,361622.5
2023-12-18 11:00:00,13.976,14.6686,13.9703,14.397,340569.3
2023-12-18 11:15:00,14.3874,15.1406,14.3785,15.1294,548419.9
2023-12-18 11:30:00,15.1233,15.2835,14.62,14.7376,516549.2
2023-12-18 11:45:00,14.7478,15.8414,14.7252,15.5342,734348.4
2023-12-18 12:00:00,15.5346,16.3799,15.27,16.204,1013976.2
2023-12-18 12:15:00,16.2046,16.2591,15.4676,16.0182,740179.0
2023-12-18 12:30:00,16.0086,16.15,15.401,16.0499,576844.8
2023-12-18 12:45:00,16.048,16.1634,15.7,15.9336,482067.7
2023-12-18 13:00:00,15.9389,15.948,14.8,14.9759,561408.9
2023-12-18 13:15:00,14.9822,15.3,14.5211,15.25,774535.8
2023-12-18 13:30:00,15.25,15.3,14.22,14.3464,603846.7
2023-12-18 13:45:00,14.3347,14.6144,14.04,14.3962,747339.2
2023-12-18 14:00:00,14.3853,14.5487,13.767,14.2384,666498.9
2023-12-18 14:15:00,14.2344,14.5712,14.0145,14.4786,343028.0
2023-12-18 14:30:00,14.4781,14.5988,13.8253,14.256,434519.4
2023-12-18 14:45:00,14.2488,14.5,14.0777,14.441,226695.2
2023-12-18 15:00:00,14.4429,14.8,14.3262,14.6335,379266.5
2023-12-18 15:15:00,14.6415,14.9777,14.633,14.7283,312387.3
2023-12-18 15:30:00,14.7283,14.97,14.357,14.4095,315606.7
2023-12-18 15:45:00,14.4018,14.6,14.069,14.3186,327055.0
2023-12-18 16:00:00,14.3272,14.646,14.1792,14.5247,223932.6
2023-12-18 16:15:00,14.5295,14.67,14.3425,14.4063,183911.7
2023-12-18 16:30:00,14.4062,14.49,14.0866,14.1823,171551.6
2023-12-18 16:45:00,14.1836,14.4498,14.1041,14.3197,149961.8
2023-12-18 17:00:00,14.3196,14.5697,14.2362,14.5,154272.1
2023-12-18 17:15:00,14.5,14.53,14.0809,14.2459,200579.4
2023-12-18 17:30:00,14.2458,14.3599,14.1319,14.2604,104627.8
2023-12-18 17:45:00,14.2607,14.354,14.1216,14.335,105981.7
2023-12-18 18:00:00,14.3364,14.3722,13.2173,13.5576,580476.8
2023-12-18 18:15:00,13.5576,13.6361,13.16,13.2082,318544.2
2023-12-18 18:30:00,13.2085,13.3044,12.55,12.7675,622874.3
2023-12-18 18:45:00,12.7695,12.775,12.2225,12.5112,620574.2
2023-12-18 19:00:00,12.5112,13.4145,12.3809,13.27,421915.0
2023-12-18 19:15:00,13.2705,13.441,12.8591,13.1628,252124.5
2023-12-18 19:30:00,13.1674,13.178,12.8091,12.9231,189828.8
2023-12-18 19:45:00,12.9217,12.9312,12.6117,12.7314,155877.7
2023-12-18 20:00:00,12.7314,13.15,12.7064,12.8714,181794.9
2023-12-18 20:15:00,12.8715,13.1923,12.8096,12.9904,187849.1
2023-12-18 20:30:00,12.9938,13.52,12.9643,13.4352,226155.3
2023-12-18 20:45:00,13.43,13.9,13.3717,13.7572,264353.4
2023-12-18 21:00:00,13.7599,13.8,13.13,13.3485,205580.9
2023-12-18 21:15:00,13.3493,13.4367,12.9586,13.3056,180011.4
2023-12-18 21:30:00,13.3116,13.37,13.087,13.15,101442.3
2023-12-18 21:45:00,13.1519,13.2343,12.8405,12.976,207198.1
2023-12-18 22:00:00,12.9815,13.6152,12.976,13.6022,271114.5
2023-12-18 22:15:00,13.6022,13.6147,13.249,13.4358,129601.3
2023-12-18 22:30:00,13.4304,13.6,13.2794,13.3593,85315.7
2023-12-18 22:45:00,13.3692,13.5085,13.2832,13.3364,56509.1
2023-12-18 23:00:00,13.3363,14.1867,13.069,14.1048,313974.7
2023-12-18 23:15:00,14.1119,14.6,14.0372,14.141,365799.1
2023-12-18 23:30:00,14.1406,14.4413,13.8341,14.0041,193313.9
2023-12-18 23:45:00,14.0041,14.063,13.7262,13.876,182109.3
2023-12-19 00:00:00,13.8882,14.2734,13.68,14.1833,164611.9
2023-12-19 00:15:00,14.1792,14.4804,13.84,13.9012,175710.0
2023-12-19 00:30:00,13.9012,14.4,13.839,14.2128,178487.3
2023-12-19 00:45:00,14.2211,14.6,14.0641,14.485,176730.4
2023-12-19 01:00:00,14.4859,15.0797,14.3822,14.8001,378803.6
2023-12-19 01:15:00,14.8003,14.99,14.0824,14.2402,286404.8
2023-12-19 01:30:00,14.2425,14.3633,14.0044,14.1857,146146.4
2023-12-19 01:45:00,14.1935,14.3,13.836,14.1068,213478.5
2023-12-19 02:00:00,14.1067,14.3,13.8778,14.2378,169739.5
2023-12-19 02:15:00,14.2374,14.25,13.9,14.1307,170112.4
2023-12-19 02:30:00,14.1296,14.22,14.0347,14.1869,69846.7
2023-12-19 02:45:00,14.1925,14.639,14.1512,14.4742,223052.3
2023-12-19 03:00:00,14.4742,14.625,14.11,14.2416,145544.9
2023-12-19 03:15:00,14.2373,14.6715,14.1032,14.63,139630.8
2023-12-19 03:30:00,14.63,14.6426,14.3581,14.4992,123524.5
2023-12-19 03:45:00,14.4883,14.5021,14.2394,14.3749,99349.3
2023-12-19 04:00:00,14.3756,14.6,14.1519,14.5596,146169.9
2023-12-19 04:15:00,14.559,14.845,14.4495,14.6233,227963.8
2023-12-19 04:30:00,14.6304,14.6909,14.2057,14.3002,163550.2
2023-12-19 04:45:00,14.3084,14.4496,14.2,14.2752,111632.6
2023-12-19 05:00:00,14.2751,14.2751,14.0596,14.2084,118000.3
2023-12-19 05:15:00,14.2102,14.4,14.1111,14.3131,104910.6
2023-12-19 05:30:00,14.3124,14.3272,14.06,14.0798,111356.6
2023-12-19 05:45:00,14.0786,14.0786,13.5,13.9065,316521.3
2023-12-19 06:00:00,13.9059,13.9449,13.5,13.895,268330.2
2023-12-19 06:15:00,13.8949,13.912,13.55,13.7717,163146.7
2023-12-19 06:30:00,13.7698,14.064,13.7672,13.8217,189161.0
2023-12-19 06:45:00,13.8355,13.855,13.609,13.7216,147595.5
2023-12-19 07:00:00,13.7216,13.7817,13.4489,13.5266,230930.8
2023-12-19 07:15:00,13.5296,13.5804,13.2,13.2005,302422.1
2023-12-19 07:30:00,13.2093,13.5752,13.1201,13.575,196643.9
2023-12-19 07:45:00,13.575,13.7592,13.4908,13.5117,163630.7
2023-12-19 08:00:00,13.5101,13.7376,13.3001,13.7021,165582.5
2023-12-19 08:15:00,13.7,13.7872,13.5421,13.7232,134534.4
2023-12-19 08:30:00,13.7189,13.8846,13.6323,13.7182,104865.6
2023-12-19 08:45:00,13.7182,13.8782,13.6796,13.7995,94217.5
2023-12-19 09:00:00,13.7996,13.8081,13.61,13.6625,97590.1
2023-12-19 09:15:00,13.6625,13.6977,13.5459,13.5696,105477.5
2023-12-19 09:30:00,13.5639,13.6189,13.3703,13.4848,104227.0
2023-12-19 09:45:00,13.4862,13.6015,13.3746,13.4923,70681.2
2023-12-19 10:00:00,13.4901,13.5715,13.2,13.3326,151588.0
2023-12-19 10:15:00,13.3378,13.4,12.8801,13.1919,300689.7
2023-12-19 10:30:00,13.192,13.2851,12.9572,13.0918,173974.4
2023-12-19 10:45:00,13.0965,13.2344,12.8,13.2061,343452.9
2023-12-19 11:00:00,13.2011,13.2651,12.8567,12.9826,239329.0
2023-12-19 11:15:00,12.9862,13.1304,12.8968,13.0367,135579.4
2023-12-19 11:30:00,13.044,13.1256,12.93,13.0729,94551.2
2023-12-19 11:45:00,13.0799,13.0799,12.877,12.9499,94563.8
2023-12-19 12:00:00,12.9458,13.3045,12.8665,13.2776,161419.7
2023-12-19 12:15:00,13.2857,13.35,13.095,13.2489,98828.2
2023-12-19 12:30:00,13.2489,13.3596,13.08,13.0896,96786.6
2023-12-19 12:45:00,13.0885,13.33,13.0,13.2619,101930.2
2023-12-19 13:00:00,13.2636,13.7187,13.2522,13.4705,253684.8
2023-12-19 13:15:00,13.4705,13.4807,13.0826,13.1823,118583.8
2023-12-19 13:30:00,13.1823,13.3273,13.1361,13.16,96598.5
2023-12-19 13:45:00,13.1564,13.1684,12.9,12.9944,163273.6
2023-12-19 14:00:00,12.9959,13.0814,12.423,12.6127,327559.1
2023-12-19 14:15:00,12.6154,12.8316,12.5039,12.6365,340328.8
2023-12-19 14:30:00,12.6391,12.8591,12.56,12.8,144280.3
2023-12-19 14:45:00,12.7892,12.9,12.6433,12.7047,176686.1
2023-12-19 15:00:00,12.7012,13.0,12.5206,12.8873,202989.4
2023-12-19 15:15:00,12.8801,13.0427,12.7328,13.0333,63263.2
2023-12-19 15:30:00,13.0324,13.244,12.8805,13.0797,135941.1
2023-12-19 15:45:00,13.0755,13.0981,12.9089,12.9888,56100.0
2023-12-19 16:00:00,12.9892,13.2082,12.9596,13.0335,197859.3
2023-12-19 16:15:00,13.0388,13.059,12.6553,12.7321,193032.4
2023-12-19 16:30:00,12.7314,12.8693,12.5238,12.615,173362.8
2023-12-19 16:45:00,12.6217,12.7776,12.561,12.75,55319.3
2023-12-19 17:00:00,12.7497,12.7659,12.563,12.6601,79867.1
2023-12-19 17:15:00,12.6642,12.7988,12.5367,12.7282,109094.7
2023-12-19 17:30:00,12.7282,12.9819,12.7,12.8759,72806.6
2023-12-19 17:45:00,12.8737,12.9867,12.6737,12.8963,63316.6
2023-12-19 18:00:00,12.8935,12.956,12.7679,12.9172,66771.1
2023-12-19 18:15:00,12.9173,13.1499,12.9024,13.1041,102225.1
2023-12-19 18:30:00,13.1041,13.3,12.9822,13.1904,165895.7
2023-12-19 18:45:00,13.1909,13.3,13.05,13.1774,74690.1
2023-12-19 19:00:00,13.1773,13.2555,13.0481,13.162,61911.7
2023-12-19 19:15:00,13.162,13.2792,13.1037,13.1546,42908.1
2023-12-19 19:30:00,13.1458,13.3512,13.0004,13.1039,82214.6
2023-12-19 19:45:00,13.1042,13.212,12.9787,13.1778,57527.0
2023-12-19 20:00:00,13.1679,13.2928,13.1584,13.2349,60613.3
2023-12-19 20:15:00,13.2348,13.2363,13.0757,13.1363,36547.4
2023-12-19 20:30:00,13.1259,13.2735,13.0182,13.26,43895.3
2023-12-19 20:45:00,13.261,13.5446,13.26,13.4554,118874.6
2023-12-19 21:00:00,13.4433,13.4616,13.2609,13.398,47419.0
2023-12-19 21:15:00,13.3902,13.3983,13.253,13.2696,32621.6
2023-12-19 21:30:00,13.2835,13.5087,13.2779,13.4345,90993.2
2023-12-19 21:45:00,13.4414,13.6327,13.345,13.518,61876.4
2023-12-19 22:00:00,13.5202,13.6047,13.3725,13.5324,53821.8
2023-12-19 22:15:00,13.5217,13.5217,13.1037,13.3536,64541.9
2023-12-19 22:30:00,13.3613,13.37,13.1312,13.2682,46567.3
2023-12-19 22:45:00,13.268,13.52,13.1235,13.4885,41315.2
2023-12-19 23:00:00,13.4893,13.783,13.4496,13.4765,95180.2
2023-12-19 23:15:00,13.4757,13.5824,13.25,13.29,62298.8
2023-12-19 23:30:00,13.29,13.4854,13.2324,13.2984,50811.0
2023-12-19 23:45:00,13.2906,13.3847,13.245,13.2906,34584.6
2023-12-20 00:00:00,13.2941,13.572,13.1223,13.1526,142452.1
2023-12-20 00:15:00,13.1658,13.4288,13.1,13.38,62222.1
2023-12-20 00:30:00,13.38,13.4468,13.2166,13.2234,68218.3
2023-12-20 00:45:00,13.2393,13.2845,12.8,13.0588,141855.2
2023-12-20 01:00:00,13.0654,13.1552,12.9445,13.0292,55824.2
2023-12-20 01:15:00,13.0284,13.106,12.8289,12.888,92411.8
2023-12-20 01:30:00,12.8798,12.947,12.6732,12.7453,62318.1
2023-12-20 01:45:00,12.7454,12.7796,12.524,12.6876,125356.1
2023-12-20 02:00:00,12.6884,12.8228,12.5206,12.5666,103862.3
2023-12-20 02:15:00,12.5695,12.7498,12.3438,12.577,184201.5
2023-12-20 02:30:00,12.577,12.73,12.5761,12.639,43064.5
2023-12-20 02:45:00,12.6408,12.8078,12.6365,12.7163,40131.5
2023-12-20 03:00:00,12.7152,12.8722,12.7066,12.7774,31833.1
2023-12-20 03:15:00,12.7826,12.7871,12.6812,12.741,26725.5
2023-12-20 03:30:00,12.7416,12.756,12.5557,12.617,45962.0
2023-12-20 03:45:00,12.617,12.806,12.5965,12.7774,45994.3
