datetime,open,high,low,close,volume
2023-08-14,1.44,17.79,1.44,4.516,44947549.57
2023-08-21,4.516,5.47,3.526,3.808,58115722.32
2023-08-28,3.808,16.2,3.566,6.806,176820829.23
2023-09-04,6.807,7.46,4.787,4.902,45050383.52
2023-09-11,4.904,5.725,4.52,4.922,55080374.1
2023-09-18,4.924,6.034,4.735,5.009,30732122.13
2023-09-25,5.007,5.459,4.923,5.416,17207521.03
2023-10-02,5.417,5.494,4.58,4.945,14379472.43
2023-10-09,4.945,5.033,4.335,4.426,10554101.22
2023-10-16,4.426,4.684,4.01,4.27,10894442.63
2023-10-23,4.27,6.865,4.244,6.081,49889014.35
2023-10-30,6.086,7.694,5.646,6.019,34223511.72
2023-11-06,6.022,7.51,5.171,6.655,33141974.42
2023-11-13,6.659,8.344,5.85,6.506,39212737.14
2023-11-20,6.514,6.629,5.556,6.241,15022256.37
2023-11-27,6.244,6.877,5.761,6.512,14496099.61
2023-12-04,6.511,7.38,5.88,6.906,21237929.53
2023-12-11,6.905,6.941,5.672,6.141,14825212.96
2023-12-18,6.14,7.116,5.662,6.629,15376914.31
2023-12-25,6.63,7.879,6.5,6.793,20718321.82
2024-01-01,6.793,9.626,6.561,6.639,39606931.8
2024-01-08,6.641,8.346,6.144,7.601,16875101.1
2024-01-15,7.597,9.377,7.224,7.548,17320649.54
2024-01-22,7.546,7.688,6.522,7.01,6552578.4
2024-01-29,7.012,7.35,6.732,6.822,5581223.68
2024-02-05,6.818,7.8,6.658,7.393,5564397.71
2024-02-12,7.392,9.379,7.155,8.908,14683837.83
2024-02-19,8.909,10.215,8.177,8.798,10921890.36
2024-02-26,8.801,11.55,7.535,9.923,18703622.22
2024-03-04,9.924,14.446,8.111,11.447,19786363.68
