datetime,open,high,low,close,volume
2023-10-10 12:00:00,0.2862,0.5,0.2862,0.402,52117593.0
2023-10-10 16:00:00,0.4021,0.4101,0.3713,0.3884,20568643.3
2023-10-10 20:00:00,0.3884,0.396,0.3676,0.3823,13160979.2
2023-10-11 00:00:00,0.3822,0.39,0.3421,0.346,9520045.5
2023-10-11 04:00:00,0.346,0.3585,0.3237,0.3415,14307978.9
2023-10-11 08:00:00,0.3415,0.3611,0.3343,0.3489,17418775.5
2023-10-11 12:00:00,0.3487,0.3489,0.3321,0.3342,7114489.8
2023-10-11 16:00:00,0.3341,0.3382,0.3111,0.3174,8420909.7
2023-10-11 20:00:00,0.3172,0.3218,0.3112,0.3142,8389268.6
2023-10-12 00:00:00,0.3144,0.3328,0.3128,0.3215,6134681.1
2023-10-12 04:00:00,0.3215,0.3266,0.3083,0.3112,10393656.7
2023-10-12 08:00:00,0.3111,0.3292,0.3106,0.317,7893403.8
2023-10-12 12:00:00,0.317,0.3226,0.302,0.3039,6819790.8
2023-10-12 16:00:00,0.3036,0.3117,0.2956,0.3086,5217212.6
2023-10-12 20:00:00,0.3086,0.312,0.3029,0.3092,3507184.2
2023-10-13 00:00:00,0.3092,0.3233,0.3008,0.304,5554413.3
2023-10-13 04:00:00,0.304,0.343,0.303,0.32,18532675.7
2023-10-13 08:00:00,0.3201,0.334,0.3124,0.3169,14444304.3
2023-10-13 12:00:00,0.3163,0.322,0.3115,0.3155,6070420.8
2023-10-13 16:00:00,0.3156,0.32,0.3043,0.3115,6976292.0
2023-10-13 20:00:00,0.3111,0.321,0.3076,0.3184,5887615.6
2023-10-14 00:00:00,0.319,0.335,0.3139,0.3163,5622258.8
2023-10-14 04:00:00,0.3163,0.3195,0.308,0.3127,5179761.0
2023-10-14 08:00:00,0.3128,0.3207,0.312,0.3197,4528230.6
2023-10-14 12:00:00,0.3195,0.3318,0.3149,0.3182,9841463.8
2023-10-14 16:00:00,0.3182,0.3185,0.3095,0.3099,4193084.1
2023-10-14 20:00:00,0.3098,0.3136,0.3096,0.3099,1621174.4
2023-10-15 00:00:00,0.3099,0.3107,0.3031,0.3079,2934661.2
2023-10-15 04:00:00,0.3078,0.3135,0.301,0.3069,4190951.4
2023-10-15 08:00:00,0.307,0.3085,0.3035,0.3035,2098040.3
2023-10-15 12:00:00,0.3036,0.3088,0.2913,0.2987,8046112.3
2023-10-15 16:00:00,0.2987,0.3076,0.2979,0.3017,3729631.8
2023-10-15 20:00:00,0.3018,0.306,0.301,0.302,1254907.9
2023-10-16 00:00:00,0.3021,0.3085,0.3,0.3039,1942009.0
2023-10-16 04:00:00,0.3044,0.3287,0.3022,0.3193,9282273.8
2023-10-16 08:00:00,0.3193,0.3218,0.3047,0.3061,5550969.1
2023-10-16 12:00:00,0.3061,0.314,0.3,0.3016,5175670.3
2023-10-16 16:00:00,0.3013,0.3082,0.3005,0.3073,1901498.5
2023-10-16 20:00:00,0.3075,0.309,0.3008,0.3067,2159934.2
2023-10-17 00:00:00,0.3068,0.3076,0.2964,0.301,1849370.9
2023-10-17 04:00:00,0.3009,0.3037,0.296,0.2996,1858595.3
2023-10-17 08:00:00,0.2996,0.3025,0.2962,0.2974,1850699.4
2023-10-17 12:00:00,0.297,0.2988,0.2831,0.2911,5227181.7
2023-10-17 16:00:00,0.2911,0.2911,0.2808,0.2839,2074772.7
2023-10-17 20:00:00,0.284,0.2918,0.28,0.2867,4373238.6
2023-10-18 00:00:00,0.2868,0.287,0.2609,0.272,8412516.7
2023-10-18 04:00:00,0.2724,0.2735,0.2667,0.2715,2352841.2
2023-10-18 08:00:00,0.2711,0.2801,0.2668,0.2669,6177263.8
2023-10-18 12:00:00,0.2669,0.272,0.261,0.2622,4536191.1
2023-10-18 16:00:00,0.2622,0.2671,0.261,0.2623,2196556.7
2023-10-18 20:00:00,0.2624,0.2696,0.261,0.2651,3685862.1
2023-10-19 00:00:00,0.2651,0.2658,0.25,0.2541,2801858.9
2023-10-19 04:00:00,0.2538,0.2609,0.2506,0.253,6689144.8
2023-10-19 08:00:00,0.253,0.2583,0.2505,0.2564,8938503.7
2023-10-19 12:00:00,0.2563,0.2624,0.2528,0.2577,3773793.4
2023-10-19 16:00:00,0.2577,0.2605,0.2557,0.2567,1674446.0
2023-10-19 20:00:00,0.2567,0.2644,0.254,0.2606,5645868.6
2023-10-20 00:00:00,0.2606,0.2761,0.2576,0.2712,5020518.0
2023-10-20 04:00:00,0.2708,0.277,0.2637,0.2717,6124821.8
2023-10-20 08:00:00,0.2714,0.277,0.261,0.2612,4915178.0
2023-10-20 12:00:00,0.2612,0.2637,0.2565,0.2578,3025471.9
2023-10-20 16:00:00,0.2581,0.2648,0.2576,0.2641,2200979.8
2023-10-20 20:00:00,0.264,0.2657,0.2601,0.2604,1358234.7
2023-10-21 00:00:00,0.2608,0.265,0.2602,0.262,1313194.8
2023-10-21 04:00:00,0.2619,0.2694,0.2605,0.2689,1783939.3
2023-10-21 08:00:00,0.2688,0.269,0.2631,0.2668,2174589.0
2023-10-21 12:00:00,0.267,0.2885,0.2652,0.2763,7867134.9
2023-10-21 16:00:00,0.2765,0.2822,0.2711,0.2759,4005055.8
2023-10-21 20:00:00,0.2758,0.2761,0.2705,0.2741,1435627.9
2023-10-22 00:00:00,0.2739,0.2745,0.266,0.2664,1597985.8
2023-10-22 04:00:00,0.2664,0.2754,0.266,0.268,2095584.5
2023-10-22 08:00:00,0.268,0.2688,0.2584,0.2588,3225340.5
2023-10-22 12:00:00,0.259,0.2629,0.258,0.2607,1694102.9
2023-10-22 16:00:00,0.2609,0.266,0.2604,0.265,1152504.1
2023-10-22 20:00:00,0.2652,0.2691,0.2643,0.2665,1517693.2
2023-10-23 00:00:00,0.2668,0.2737,0.2655,0.2694,2859308.1
2023-10-23 04:00:00,0.2696,0.2738,0.2604,0.2652,3419290.6
2023-10-23 08:00:00,0.2652,0.2672,0.2619,0.2661,1786576.3
2023-10-23 12:00:00,0.2664,0.268,0.2633,0.2655,1736457.6
2023-10-23 16:00:00,0.2655,0.2699,0.264,0.2698,2537491.7
2023-10-23 20:00:00,0.2696,0.2742,0.266,0.2738,3122618.4
2023-10-24 00:00:00,0.2739,0.2953,0.2739,0.2818,8786496.2
