datetime,open,high,low,close,volume
2023-11-14 08:00:00,0.004861,0.00788,0.004861,0.0077,1330588629.0
2023-11-14 08:15:00,0.007699,0.00836,0.007123,0.008268,878654342.0
2023-11-14 08:30:00,0.008268,0.009388,0.008,0.008916,1176811073.0
2023-11-14 08:45:00,0.008917,0.0092,0.00811,0.008357,751990712.0
2023-11-14 09:00:00,0.008356,0.009,0.0079,0.008352,497613106.0
2023-11-14 09:15:00,0.008353,0.0088,0.008348,0.00861,298386130.0
2023-11-14 09:30:00,0.008607,0.0089,0.008273,0.008785,323906218.0
2023-11-14 09:45:00,0.008793,0.009176,0.00875,0.00895,467552703.0
2023-11-14 10:00:00,0.008951,0.009054,0.008321,0.008465,369040047.0
2023-11-14 10:15:00,0.008465,0.0087,0.00832,0.00858,225520142.0
2023-11-14 10:30:00,0.008581,0.008765,0.008424,0.008504,146010203.0
2023-11-14 10:45:00,0.008504,0.00886,0.00848,0.008674,162174373.0
2023-11-14 11:00:00,0.008668,0.008936,0.0084,0.008628,237095892.0
2023-11-14 11:15:00,0.008628,0.008628,0.007745,0.007855,378994723.0
2023-11-14 11:30:00,0.007855,0.008259,0.007626,0.007723,273596909.0
2023-11-14 11:45:00,0.007725,0.007856,0.0074,0.007671,279071994.0
2023-11-14 12:00:00,0.007679,0.007847,0.00731,0.007491,205146622.0
2023-11-14 12:15:00,0.007498,0.007889,0.00749,0.00769,172715555.0
2023-11-14 12:30:00,0.0077,0.008214,0.0077,0.008029,259665246.0
2023-11-14 12:45:00,0.008029,0.00825,0.00785,0.00808,190310570.0
2023-11-14 13:00:00,0.008093,0.0084,0.0079,0.008135,194929283.0
2023-11-14 13:15:00,0.008138,0.008202,0.007734,0.008042,154807613.0
2023-11-14 13:30:00,0.00803,0.00816,0.007735,0.008,145348367.0
2023-11-14 13:45:00,0.008,0.00833,0.007914,0.008325,137305288.0
2023-11-14 14:00:00,0.008329,0.00833,0.00791,0.00808,109591489.0
2023-11-14 14:15:00,0.008098,0.00815,0.007847,0.008002,93775801.0
2023-11-14 14:30:00,0.008002,0.008039,0.00763,0.007749,125674177.0
2023-11-14 14:45:00,0.00775,0.007849,0.00765,0.007658,92268835.0
2023-11-14 15:00:00,0.007657,0.007915,0.007443,0.007658,172258728.0
2023-11-14 15:15:00,0.007658,0.00774,0.007495,0.00771,78684706.0
2023-11-14 15:30:00,0.007711,0.007944,0.007607,0.00776,135263873.0
2023-11-14 15:45:00,0.00776,0.007797,0.007579,0.007631,78320091.0
2023-11-14 16:00:00,0.007641,0.0079,0.00758,0.007804,94319611.0
2023-11-14 16:15:00,0.0078,0.008078,0.007729,0.007798,149198601.0
2023-11-14 16:30:00,0.007798,0.007897,0.00765,0.007684,83908695.0
2023-11-14 16:45:00,0.007677,0.007775,0.007587,0.00768,55584149.0
2023-11-14 17:00:00,0.00767,0.007783,0.00767,0.007775,38177370.0
2023-11-14 17:15:00,0.00778,0.00796,0.00768,0.007722,93322791.0
2023-11-14 17:30:00,0.007715,0.007839,0.0076,0.007633,65861656.0
2023-11-14 17:45:00,0.007633,0.007745,0.007555,0.007563,48642967.0
2023-11-14 18:00:00,0.007563,0.0077,0.00751,0.007602,49951790.0
2023-11-14 18:15:00,0.007602,0.007823,0.007565,0.007665,61696998.0
2023-11-14 18:30:00,0.007669,0.007742,0.007579,0.0076,55728144.0
2023-11-14 18:45:00,0.007598,0.007674,0.0071,0.007281,134836754.0
2023-11-14 19:00:00,0.007281,0.00732,0.00702,0.00729,121686124.0
2023-11-14 19:15:00,0.007282,0.007315,0.00716,0.007243,57751018.0
2023-11-14 19:30:00,0.007265,0.007294,0.00716,0.007216,31021171.0
2023-11-14 19:45:00,0.007216,0.007235,0.006822,0.006938,102983510.0
2023-11-14 20:00:00,0.006945,0.00699,0.006728,0.006922,153572455.0
2023-11-14 20:15:00,0.006921,0.00723,0.006901,0.007147,114451876.0
2023-11-14 20:30:00,0.00715,0.00739,0.007032,0.007291,90251999.0
2023-11-14 20:45:00,0.00729,0.00733,0.007131,0.007188,32913860.0
2023-11-14 21:00:00,0.007177,0.007357,0.007174,0.007285,50332588.0
2023-11-14 21:15:00,0.007285,0.00744,0.007036,0.007101,88783540.0
2023-11-14 21:30:00,0.007114,0.007196,0.00702,0.00706,42291815.0
2023-11-14 21:45:00,0.00706,0.00715,0.007014,0.007095,30350508.0
2023-11-14 22:00:00,0.0071,0.007165,0.007084,0.0071,17345817.0
2023-11-14 22:15:00,0.0071,0.00725,0.007062,0.00725,33338553.0
2023-11-14 22:30:00,0.007247,0.00725,0.00718,0.00721,34672367.0
2023-11-14 22:45:00,0.007219,0.007221,0.0069,0.006955,62667656.0
2023-11-14 23:00:00,0.006954,0.00712,0.006954,0.007065,33306896.0
2023-11-14 23:15:00,0.007058,0.0072,0.006984,0.007171,35175407.0
2023-11-14 23:30:00,0.00717,0.0076,0.007155,0.00755,139171723.0
2023-11-14 23:45:00,0.00755,0.00772,0.00735,0.007416,118039674.0
2023-11-15 00:00:00,0.007428,0.007666,0.007405,0.007484,64601335.0
2023-11-15 00:15:00,0.007497,0.007502,0.0073,0.007471,47814714.0
2023-11-15 00:30:00,0.007475,0.007475,0.007214,0.007332,37339375.0
2023-11-15 00:45:00,0.007326,0.0075,0.007225,0.00745,29244735.0
2023-11-15 01:00:00,0.00745,0.00754,0.0072,0.007344,45342156.0
2023-11-15 01:15:00,0.007349,0.007352,0.007036,0.007155,50053448.0
2023-11-15 01:30:00,0.007155,0.00717,0.007075,0.00711,31723608.0
2023-11-15 01:45:00,0.007102,0.00718,0.00702,0.00716,32188289.0
2023-11-15 02:00:00,0.007159,0.0075,0.007116,0.007453,46023761.0
2023-11-15 02:15:00,0.007453,0.0075,0.007203,0.007271,34908925.0
2023-11-15 02:30:00,0.007277,0.007464,0.007266,0.007292,24099608.0
2023-11-15 02:45:00,0.007292,0.007449,0.007292,0.007347,19013724.0
2023-11-15 03:00:00,0.007347,0.00741,0.00715,0.0072,33732398.0
2023-11-15 03:15:00,0.007189,0.007308,0.0071,0.007301,31006330.0
2023-11-15 03:30:00,0.007283,0.007336,0.007157,0.007336,19550390.0
2023-11-15 03:45:00,0.007332,0.007369,0.007201,0.007231,21231046.0
2023-11-15 04:00:00,0.007232,0.007306,0.007227,0.007272,10991485.0
2023-11-15 04:15:00,0.007272,0.00729,0.007219,0.007229,23702378.0
2023-11-15 04:30:00,0.007224,0.007236,0.007065,0.007093,46217283.0
2023-11-15 04:45:00,0.007102,0.00717,0.00703,0.007115,23469626.0
2023-11-15 05:00:00,0.007115,0.00722,0.00711,0.007129,31641153.0
2023-11-15 05:15:00,0.007117,0.007201,0.007114,0.007182,17972075.0
2023-11-15 05:30:00,0.007182,0.007184,0.00707,0.00707,35013046.0
2023-11-15 05:45:00,0.00707,0.0071,0.00705,0.007063,28812611.0
2023-11-15 06:00:00,0.007063,0.007169,0.00706,0.007102,28027319.0
2023-11-15 06:15:00,0.007103,0.00768,0.007081,0.007678,159297883.0
2023-11-15 06:30:00,0.007663,0.00783,0.007501,0.00765,214859768.0
2023-11-15 06:45:00,0.007645,0.007716,0.0074,0.007496,100391216.0
2023-11-15 07:00:00,0.007494,0.007739,0.007461,0.007723,75238680.0
2023-11-15 07:15:00,0.007721,0.007935,0.007607,0.007705,168533719.0
2023-11-15 07:30:00,0.0077,0.007794,0.007614,0.00764,52207199.0
2023-11-15 07:45:00,0.007641,0.00772,0.00741,0.007524,91949219.0
2023-11-15 08:00:00,0.007521,0.007566,0.00715,0.007188,172609884.0
2023-11-15 08:15:00,0.00717,0.00729,0.007052,0.00711,134764844.0
2023-11-15 08:30:00,0.007102,0.00723,0.007064,0.0072,72630273.0
2023-11-15 08:45:00,0.007195,0.00723,0.007116,0.007206,65314081.0
2023-11-15 09:00:00,0.007203,0.00723,0.00712,0.007137,30409817.0
2023-11-15 09:15:00,0.007135,0.007215,0.00712,0.007194,33334381.0
2023-11-15 09:30:00,0.007201,0.00727,0.00719,0.007216,37915279.0
2023-11-15 09:45:00,0.007216,0.007299,0.007162,0.00725,29362593.0
2023-11-15 10:00:00,0.007251,0.007287,0.00717,0.007258,32309262.0
2023-11-15 10:15:00,0.007254,0.007359,0.007232,0.007358,34593569.0
2023-11-15 10:30:00,0.007358,0.007359,0.00723,0.007304,31687687.0
2023-11-15 10:45:00,0.007304,0.00745,0.00725,0.007439,43523928.0
2023-11-15 11:00:00,0.00744,0.00745,0.007357,0.007389,33531717.0
2023-11-15 11:15:00,0.007392,0.007412,0.00727,0.007335,44472585.0
2023-11-15 11:30:00,0.007334,0.00745,0.00722,0.007279,44738311.0
2023-11-15 11:45:00,0.007279,0.007359,0.00723,0.007291,26874569.0
2023-11-15 12:00:00,0.00729,0.00737,0.007169,0.007326,47047702.0
2023-11-15 12:15:00,0.007333,0.007338,0.007186,0.007201,31364870.0
2023-11-15 12:30:00,0.007217,0.007283,0.007183,0.00726,31724827.0
2023-11-15 12:45:00,0.00726,0.00728,0.0071,0.007197,66656259.0
2023-11-15 13:00:00,0.007198,0.007229,0.00712,0.0072,19542381.0
2023-11-15 13:15:00,0.0072,0.00726,0.007132,0.007177,26850536.0
2023-11-15 13:30:00,0.007175,0.007275,0.007085,0.007111,48048128.0
2023-11-15 13:45:00,0.007112,0.007176,0.0071,0.007141,19302486.0
2023-11-15 14:00:00,0.00715,0.00724,0.00714,0.007216,23476802.0
2023-11-15 14:15:00,0.007216,0.007352,0.007207,0.00728,51705327.0
2023-11-15 14:30:00,0.007276,0.0074,0.00723,0.007335,39792446.0
2023-11-15 14:45:00,0.007335,0.007399,0.007227,0.007351,39162274.0
2023-11-15 15:00:00,0.00735,0.0074,0.007342,0.007385,28457189.0
2023-11-15 15:15:00,0.007385,0.007425,0.00725,0.007289,30191800.0
2023-11-15 15:30:00,0.007281,0.0073,0.00721,0.00724,17825334.0
2023-11-15 15:45:00,0.00724,0.007336,0.00721,0.007249,14722230.0
2023-11-15 16:00:00,0.007258,0.007341,0.00721,0.007269,23375354.0
2023-11-15 16:15:00,0.007269,0.0074,0.00726,0.007363,27413663.0
2023-11-15 16:30:00,0.007357,0.00742,0.00729,0.00734,26742767.0
2023-11-15 16:45:00,0.00734,0.007455,0.007284,0.007376,30480505.0
2023-11-15 17:00:00,0.007371,0.00744,0.00729,0.007435,30246048.0
2023-11-15 17:15:00,0.007428,0.007448,0.007395,0.007407,23928794.0
2023-11-15 17:30:00,0.007406,0.00744,0.007308,0.007318,20786107.0
2023-11-15 17:45:00,0.007309,0.007396,0.007269,0.007269,18435430.0
2023-11-15 18:00:00,0.007269,0.007639,0.007265,0.007597,75763336.0
